46164,46700
46164,45054
47883,47843
46155,46689
46155,47884
46155,45744
46141,47913
46141,45047
46124,47911
46130,47881
46128,44934
46135,46681
46135,47913
46133,47144
46140,46682
46122,46725
44714,47728
44714,48454
44726,48442
44721,48445
44721,47722
44721,47747
44716,44741
44716,45738
44724,47725
44724,44735
44724,47763
44723,47752
48460,45760
48459,48487
48459,48455
48459,47728
48458,47736
48458,44717
44753,48445
44753,47748
44733,48443
44733,47749
48461,45778
48461,47747
48461,48444
48461,45771
44715,48436
44715,48485
47355,47577
47606,46345
48277,46353
47552,46340
47572,46333
47573,46331
47549,45693
47571,51963
47579,46335
47598,46355
46685,45731
47843,45741
46716,46692
47133,47879
47148,45054
47148,47124
47150,44961
47150,47879
47150,47129
47171,46146
46786,47902
